
         4  1.140713E-03  9.871785E-02  2.368113E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2138012E+02

         4  1.152693E-03  9.886666E-02  2.469883E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2160256E+02

         4  1.166359E-03  1.001894E-01  2.469576E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2182499E+02

         4  1.180961E-03  1.021333E-01  2.379412E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2204743E+02

         4  1.194851E-03  1.036268E-01  2.263386E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2238108E+02

         4  1.212829E-03  1.038847E-01  2.293634E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2271474E+02

         4  1.229264E-03  1.030398E-01  2.552397E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2304839E+02

         4  1.247662E-03  1.035968E-01  2.790486E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2338204E+02

         4  1.268644E-03  1.059822E-01  2.766083E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2371570E+02

         4  1.288983E-03  1.079395E-01  2.507523E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2404935E+02

         4  1.306460E-03  1.078686E-01  2.309340E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2413276E+02

         4  1.310449E-03  1.075711E-01  2.288110E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2421618E+02

         4  1.314432E-03  1.072776E-01  2.282009E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2434130E+02

         4  1.320645E-03  1.070125E-01  2.322108E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2452898E+02

         4  1.330929E-03  1.072963E-01  2.460038E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2481050E+02

         4  1.348134E-03  1.090356E-01  2.733468E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2488088E+02

         4  1.352656E-03  1.096275E-01  2.810621E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2495126E+02

         4  1.357160E-03  1.101999E-01  2.885217E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2505683E+02

         4  1.363714E-03  1.109170E-01  2.972358E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2521518E+02

         4  1.372835E-03  1.114978E-01  3.059192E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2545271E+02

         4  1.385018E-03  1.113022E-01  3.135591E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2569025E+02

         4  1.396479E-03  1.105806E-01  3.088828E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2592778E+02

         4  1.408851E-03  1.105185E-01  2.948352E-05

